object,frame,posx,posy,posz,scalex,scaley,scalez,roll,pitch,yaw
Left Eye, 174, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 175, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 176, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 177, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 178, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 179, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 180, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 181, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 182, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 183, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 184, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
Left Eye, 185, 0.2407483607530594, -0.8170631527900696, 0.318055659532547, 1.0, 1.0, 1.0, 0.008726646192371845, -0.0, 0.0872664600610733
